Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
EDG-106,689032,EDG,Bug,Closed,Done,23/03/2011 06:39,10/05/2011 21:00
EDG-116,689023,EDG,Bug,Closed,Done,11/05/2011 19:25,27/09/2011 03:31
EDG-122,689017,EDG,Feature Request,Closed,Out of Date,08/03/2011 22:33,08/03/2011 23:19
EDG-121,689018,EDG,Feature Request,Closed,Done,21/07/2011 18:43,03/08/2011 23:44
EDG-104,689033,EDG,Feature Request,Closed,Done,24/02/2011 18:36,03/03/2011 00:09
EDG-103,689034,EDG,Feature Request,Closed,Done,07/02/2011 20:54,07/02/2011 22:36
EDG-120,689019,EDG,Bug,Closed,Done,16/03/2011 22:43,03/08/2011 16:34
EDG-119,689020,EDG,Bug,Closed,Done,19/07/2011 22:39,25/07/2011 05:57
EDG-118,689021,EDG,Bug,Closed,Done,05/07/2011 00:45,03/08/2011 22:36
EDG-117,689022,EDG,Bug,Closed,Rejected,03/06/2011 22:39,03/06/2011 22:45
EDG-115,689024,EDG,Bug,Closed,Rejected,28/01/2011 06:29,13/04/2011 20:04
EDG-95,689042,EDG,Bug,Closed,Done,19/11/2010 22:08,01/12/2010 21:01
EDG-114,689025,EDG,Bug,Closed,Done,20/07/2011 21:54,27/07/2011 23:36
EDG-113,689026,EDG,Bug,Closed,Done,31/03/2011 07:07,03/05/2011 17:48
EDG-111,689027,EDG,Bug,Closed,Done,15/07/2011 16:08,19/07/2011 05:09
EDG-110,689028,EDG,Bug,Closed,Rejected,08/03/2011 22:57,18/03/2011 19:56
EDG-109,689029,EDG,Bug,Closed,Done,19/07/2011 19:49,03/08/2011 23:39
EDG-108,689030,EDG,Bug,Closed,Done,02/08/2011 20:14,02/08/2011 20:43
EDG-87,689049,EDG,Bug,Closed,Done,22/11/2010 19:43,26/11/2010 23:34
EDG-107,689031,EDG,Bug,Closed,Done,14/07/2011 17:13,14/07/2011 18:02
EDG-102,689035,EDG,Bug,Closed,Done,08/03/2011 22:46,11/03/2011 21:57
EDG-101,689036,EDG,Bug,Closed,Done,08/03/2011 22:37,03/05/2011 17:53
EDG-100,689037,EDG,Bug,Closed,Done,18/10/2010 21:47,28/10/2010 00:46
EDG-99,689038,EDG,Bug,Closed,Done,22/11/2010 18:59,30/11/2010 18:16
EDG-98,689039,EDG,Bug,Closed,Done,28/10/2010 18:53,22/11/2010 18:31
EDG-97,689040,EDG,Bug,Closed,Done,18/11/2010 00:23,24/11/2010 20:12
EDG-96,689041,EDG,Bug,Closed,Done,06/05/2011 18:24,17/05/2011 16:06
EDG-94,689043,EDG,Bug,Closed,Done,26/03/2011 00:06,04/04/2011 16:52
EDG-93,689044,EDG,Bug,Closed,Done,20/10/2010 23:48,28/10/2010 22:33
EDG-92,689045,EDG,Bug,Closed,Rejected,03/12/2010 21:58,08/12/2010 00:17
EDG-91,689046,EDG,Bug,Closed,Done,17/11/2010 18:54,23/11/2010 16:36
EDG-90,689047,EDG,Bug,Closed,Rejected,21/10/2010 23:01,25/10/2010 21:41
EDG-88,689048,EDG,Bug,Closed,Done,06/04/2011 23:09,11/07/2011 23:35
EDG-86,689050,EDG,Bug,Closed,Done,20/10/2010 00:35,27/10/2010 21:51
EDG-85,689051,EDG,Bug,Closed,Done,29/03/2011 22:55,28/04/2011 23:20
EDG-84,689052,EDG,Bug,Closed,Done,15/11/2010 20:12,18/11/2010 01:31
EDG-83,689053,EDG,Bug,Closed,Done,28/04/2011 16:57,09/05/2011 20:30
EDG-82,689054,EDG,Bug,Closed,Done,18/03/2011 19:07,31/03/2011 00:33
EDG-80,689055,EDG,Bug,Closed,Done,27/04/2011 20:28,13/05/2011 14:37
EDG-79,689056,EDG,Bug,Closed,Done,22/10/2010 22:08,25/10/2010 20:57
EDG-78,689057,EDG,Bug,Closed,Done,10/02/2011 00:57,24/02/2011 02:31
EDG-77,689058,EDG,Bug,Closed,Done,05/04/2011 00:35,16/09/2011 17:25
EDG-76,689059,EDG,Bug,Closed,Rejected,22/11/2010 22:47,26/11/2010 02:10
EDG-75,689060,EDG,Bug,Closed,Done,23/11/2010 01:11,01/12/2010 21:01
EDG-74,689061,EDG,Bug,Closed,Done,23/11/2010 00:25,01/12/2010 22:44
EDG-73,689062,EDG,Bug,Closed,Done,13/01/2011 23:55,27/01/2011 18:28
EDG-72,689063,EDG,Bug,Closed,Done,17/11/2010 20:17,23/11/2010 16:40
EDG-71,689064,EDG,Bug,Closed,Done,21/10/2010 04:37,27/10/2010 01:01
EDG-70,689065,EDG,Bug,Closed,Done,23/03/2011 22:19,28/03/2011 22:06
EDG-69,689066,EDG,Bug,Closed,Done,25/11/2010 02:49,25/11/2010 19:16
EDG-68,689067,EDG,Bug,Closed,Done,24/03/2011 21:07,12/04/2011 15:02
EDG-67,689068,EDG,Bug,Closed,Done,22/11/2010 18:53,30/11/2010 19:16
EDG-65,689069,EDG,Bug,Closed,Rejected,21/10/2010 20:40,25/10/2010 21:40
EDG-64,689070,EDG,Bug,Closed,Rejected,22/03/2011 22:05,23/03/2011 19:55
EDG-63,689071,EDG,Bug,Closed,Done,25/11/2010 01:56,14/12/2010 00:28
EDG-62,689072,EDG,Bug,Closed,Done,03/06/2011 10:06,03/06/2011 11:00
EDG-61,689073,EDG,Bug,Closed,Done,30/11/2010 23:44,30/11/2010 23:54
EDG-59,689074,EDG,Bug,Closed,Done,10/01/2011 22:12,15/01/2011 01:08
EDG-58,689075,EDG,Bug,Closed,Done,15/11/2010 23:08,22/11/2010 18:32
EDG-56,689076,EDG,Bug,Closed,Done,19/11/2010 22:32,26/11/2010 20:05
EDG-55,689077,EDG,Bug,Closed,Done,28/02/2011 17:35,07/03/2011 18:06
EDG-54,689078,EDG,Bug,Closed,Done,04/01/2011 18:41,12/01/2011 21:14
EDG-53,689079,EDG,Bug,Closed,Done,28/04/2011 17:26,09/05/2011 20:23
EDG-52,689080,EDG,Bug,Closed,Done,28/10/2010 18:30,29/10/2010 18:43
EDG-51,689081,EDG,Bug,Closed,Done,02/03/2011 20:19,02/03/2011 23:43
EDG-50,689082,EDG,Bug,Closed,Done,10/02/2011 17:47,14/02/2011 22:22
EDG-49,689083,EDG,Bug,Closed,Done,15/11/2010 23:27,18/11/2010 01:33
EDG-48,689084,EDG,Bug,Closed,Done,25/01/2011 22:14,04/03/2011 00:17
EDG-47,689085,EDG,Bug,Closed,Done,26/10/2010 17:08,29/10/2010 01:30
EDG-46,689086,EDG,Bug,Closed,Done,18/11/2010 01:13,26/11/2010 20:04
EDG-20,689111,EDG,Feature Request,Closed,Done,28/06/2011 02:40,05/08/2011 01:20
EDG-45,689087,EDG,Bug,Closed,Done,16/03/2011 21:59,28/03/2011 16:25
EDG-44,689088,EDG,Bug,Closed,Done,08/03/2011 22:44,15/03/2011 15:42
EDG-43,689089,EDG,Bug,Closed,Done,26/11/2010 02:35,01/12/2010 20:59
EDG-42,689090,EDG,Bug,Closed,Done,08/03/2011 23:25,09/03/2011 15:37
EDG-41,689091,EDG,Bug,Closed,Done,07/12/2010 20:18,13/12/2010 23:12
EDG-40,689092,EDG,Bug,Closed,Done,17/08/2011 16:02,19/08/2011 20:22
EDG-39,689093,EDG,Bug,Closed,Done,19/07/2011 05:15,19/07/2011 20:34
EDG-38,689094,EDG,Bug,Closed,Done,11/07/2011 21:05,13/07/2011 12:32
EDG-37,689095,EDG,Bug,Closed,Migrated to another ITS,10/10/2011 20:31,13/10/2011 21:59
EDG-36,689096,EDG,Bug,Closed,Migrated to another ITS,10/10/2011 04:55,13/10/2011 21:59
EDG-35,689097,EDG,Bug,Closed,Migrated to another ITS,07/10/2011 22:20,13/10/2011 21:59
EDG-19,689112,EDG,Feature Request,Closed,Deferred,29/07/2011 19:59,03/08/2011 15:45
EDG-34,689098,EDG,Bug,Closed,Duplicate Issue,29/09/2011 05:08,29/09/2011 13:57
EDG-33,689099,EDG,Task,Closed,Migrated to another ITS,27/09/2011 16:53,13/10/2011 21:59
EDG-32,689100,EDG,Enhancement,Closed,Migrated to another ITS,27/09/2011 16:52,13/10/2011 21:59
EDG-31,689101,EDG,Feature Request,Closed,Migrated to another ITS,17/05/2011 03:31,13/10/2011 21:59
EDG-30,689102,EDG,Task,Closed,Migrated to another ITS,27/09/2011 14:39,13/10/2011 21:59
EDG-29,689103,EDG,Feature Request,Closed,Done,14/07/2011 06:51,01/09/2011 16:10
EDG-28,689104,EDG,Feature Request,Closed,Done,20/06/2011 22:41,01/09/2011 16:06
EDG-27,689105,EDG,Feature Request,Closed,Done,22/06/2011 21:39,08/07/2011 13:01
EDG-26,689106,EDG,Feature Request,Closed,Done,15/06/2011 01:48,30/06/2011 23:09
EDG-24,689107,EDG,Feature Request,Closed,Done,15/06/2011 01:02,14/07/2011 15:19
EDG-23,689108,EDG,Feature Request,Closed,Done,28/07/2011 20:55,01/09/2011 16:24
EDG-22,689109,EDG,Feature Request,Closed,Done,10/06/2011 04:56,14/07/2011 05:52
EDG-21,689110,EDG,Feature Request,Closed,Done,09/08/2011 22:46,01/09/2011 16:41
EDG-18,689113,EDG,Feature Request,Closed,Done,28/07/2011 03:53,01/09/2011 16:24
EDG-16,689114,EDG,Feature Request,Closed,Done,13/07/2011 12:28,01/09/2011 16:09
EDG-15,689115,EDG,Feature Request,Closed,Done,14/07/2011 06:53,01/09/2011 16:10
EDG-14,689116,EDG,Feature Request,Closed,Deferred,14/03/2011 21:09,03/08/2011 16:40
EDG-13,689117,EDG,Feature Request,Closed,Done,11/08/2011 23:26,22/08/2011 19:39
EDG-12,689118,EDG,Feature Request,Closed,Done,03/06/2011 23:54,13/07/2011 00:53
EDG-11,689119,EDG,Feature Request,Closed,Done,08/08/2011 20:24,12/08/2011 22:12
EDG-10,689120,EDG,Task,Closed,Done,30/08/2011 19:05,01/09/2011 00:36
EDG-9,689121,EDG,Task,Closed,Done,23/08/2011 23:30,31/08/2011 23:28
EDG-8,689122,EDG,Bug,Closed,Done,29/07/2011 21:41,08/09/2011 17:07
EDG-7,689123,EDG,Bug,Closed,Migrated to another ITS,26/09/2011 21:10,13/10/2011 21:59
EDG-6,689124,EDG,Bug,Closed,Migrated to another ITS,10/09/2011 01:46,13/10/2011 21:59
EDG-5,689125,EDG,Bug,Closed,Migrated to another ITS,31/08/2011 22:29,13/10/2011 21:59
EDG-4,689126,EDG,Task,Closed,Migrated to another ITS,06/09/2011 15:31,13/10/2011 21:59
EDG-3,689127,EDG,Feature Request,Closed,Migrated to another ITS,14/06/2011 19:05,13/10/2011 21:59
EDG-2,689128,EDG,Bug,Closed,Migrated to another ITS,12/07/2011 21:49,13/10/2011 21:59
EDG-1,689129,EDG,Feature Request,Closed,Migrated to another ITS,14/06/2011 19:19,13/10/2011 21:59
